Air Turbulence	Irregular motion of the atmosphere, causing a rough ride on an aircraft.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Air Waybill (AWB or MAWB)	The document made out by or on behalf of the shipper which, when used, evidences the contract between the shipper and carrier(s) forcarriage of goods over routes of the carrier(s).	https://centreforaviation.com/about/glossary
Aircraft Aft	Section in the rear of an aircraft. Also referred to as “Aircraft Rear.”	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Aircraft Forward	Section in the forward part of an aircraft.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Aircraft Fuselage	The complete central structure of an aircraft to which wings, tail surfaces, and engines are attached. Includes entire cabin and cockpit areas.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Aircraft Left	Refers to left interior portion of an aircraft.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Aircraft Rear	Section in the rear of an aircraft.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Aircraft Right	Refers to right interior portion of an aircraft.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Airfoil	Any surface such as an airplane wing, aileron, or rudder designed to obtain a useful reaction from the air moving past it.	https://www.avjobs.com/history/airline-glossary.asp
Airline & Aviation Glossary of Terms	An aviation glossary of common terms used in the analysis of data on the United States airline industry. The US uses English units and flight lengths are therefore measured in statute miles and fuel usage in gallons. In contrast, the airline industry in the rest of the world uses similar quantities, but defined using metric system units, such as kilometers.	https://www.avjobs.com/history/airline-glossary.asp
Airline Deregulation	Refers to the Airline Deregulation Act of1978, which removed governmental authority to regulate airfares and airline route structures. In the current deregulated environment, airlines can fly anywhere and charge any price they desire. Also referred to as “Deregulation.”	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Airline designator	Code designated by IATA to identify an airlines (eg. QF for Qantas Airways).	https://centreforaviation.com/about/glossary
Airlines Freedoms	Rights granted to a commercial airline of a country/territory to enter and land in another country/territory.	https://centreforaviation.com/about/glossary
Airport Code	A unique, 3-letter airport identification code (e.g., BOS = Boston’s Logan Airport). Every airport in the world has an airport code. Also referred to as an “Airport Identifier.”	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Airport designator	A three letter code used to identify an airport (eg. SYD for Sydney, JFK for New York John F Kennedy Airport).	https://centreforaviation.com/about/glossary
Airport Identifier	A unique, 3-letter airport identification code (e.g., BOS = Boston’s Logan Airport). Every airport in the world has an airport code.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Airworthiness	A term used to describe both the legal and mechanical status of an aircraft with regard to its readiness for flight.	https://www.avjobs.com/history/airline-glossary.asp
Alternate Airport	The airport to which an aircraft diverts when it is unable to land at its destination airport due to weather or other problems. See also “Divert.”	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Altimeter	A cockpit instrument that measures the aircraft’s altitude. The altimeter consists of an aneroid barometer which calculates altitude based on the current air pressure.	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Altitude indicator	An instrument that details the relation of the aircraft to the horizon.	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Angle of attack	The angle made from the chord line of an airfoil and the direction of the air that strikes it.	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Anhedral	The downward angle or inclination of an airplane’s wing in relation to a horizontal cross-section line.	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Annual inspection	A nose-to-tail inspection of an aircraft that is required every 12 months.	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Arbitration	A hearing by an independent arbitrator to reach a settlement with relation to a dispute between a company and labor union.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Arrival Time	Estimated Time of Arrival	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Artificial Horizon	An instrument which enables a pilot to determine the attitude of the aircraft in relation to the horizon, i.e. whether the aircraft is nose-up, nose-down, or banking left or right.	https://www.avjobs.com/history/airline-glossary.asp
Autogiro or autogyro	An aircraft that is often wingless, similar to a helicopter. However, an autogiro has unpowered rotary blades that rotate due to air speed and slipstream to get air powered-lift. Also known as a gyroplane.	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Available Freight Tonne Kilometre	the measure of a flight’s freight carrying capacity. Calculated by multiplying the number of tonne of freight on an aircraft by the distance travelled in kilometres. Used to measure an airline’s capacity to transport freight.	https://centreforaviation.com/about/glossary
Available Seat Kilometre	the measure of a flight’s passenger carrying capacity. Calculated by multiplying the number of seats on an aircraft by the distance travelled in kilometres. Used to measure an airline’s capacity to transport passengers. 	https://centreforaviation.com/about/glossary
Available Seat Mile	One seat flown one mile. An airliner with 100 passenger seats, flown a distance of 100 miles, represents 10,000 available seat miles (ASMs).	https://www.avjobs.com/history/airline-glossary.asp
Aviation Trust Fund	Fund established by Congress to pay for improvements to the nation's airports and air traffic control system. Money in the fund comes solely from users of the system - primarily a tax on domestic airline tickets.	https://www.avjobs.com/history/airline-glossary.asp
Avionics master switch	The switch that controls electrical power to all electronic navigation and communications equipment in the aircraft.	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
B-Scale	A second-tier pay scale within an airline.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Background Check	A 5 to 10-year check by an employer of an applicant’s past history. Can include checks on work, education, family, medical and criminal or civil offense history.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Base	The city and associated airport a flight attendant is assigned to. Where all trips begin and end. 	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Base leg	A descending flight path that runs in the direction of landing along the runway.	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Base Rate	The basic hourly rate a crewmember is paid. Excludes per diem and other forms of incentive pay.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Belly Landing	A landing without the main landing gear extended.	https://www.cram.com/flashcards/cabin-crew-terminology-3310309
Best lift over drag ratio	"Often referred to as ""L over D max,"" this is the highest value of the ratios of lift to drag for any airfoil."	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Beverage Cart	A heavy, wheeled cart onboard an aircraft, which flight attendants use for beverage and meal service. Also called a “meal cart.” Collapses for quick stowage in the galley area.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Bid	Flight attendants bid on monthly lines, vacations, and domiciles. Bid results are awarded based on relative seniority.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Bid Closing Date	A published date and time marking the end of the bidding period.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Bid Opening Date	A published date and time marking the beginning of the bidding period. Flight attendants may bid on monthly lines, vacations, and domiciles.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Bid Package	A published listing of all trip pairings and lines of time available for a specific time period, usually 1 month.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Bid Sharing	A practice offered at some airlines in which 2 flight attendants may share or split the same line of time.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Blade angle	The angle between the chord of a propeller blade and a plane of rotation.	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Bleed air	Compressed hot air that is produced by the operation of the engine. This is then used at high pressure for de-icing and heating the jet.	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Block	A unique schedule that features specific trip pairings typically over a 4-week period.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Block	A wheel chock placed under the airplane to prevent movement.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Block Time	Also known as “Block-to-Block” time or “Hard Time,” this is the actual time an aircraft leaves the blocks and pushes back from the gate to the time it arrives (and is blocked in) at the gate at its destination. Most airlines have an onboard computer system known as ACARS (ARINC Communication Addressing and Reporting System) which, along with simplifying engine readings and other routine flight data, logs departure times when all doors are closed on the aircraft and pushback commences. Flight attendant pay is based largely on block time.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Block-to-Block time	This is the actual time an aircraft leaves the blocks and pushes back from the gate to the time it arrives (and is blocked in) at the gate at its destination.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Blockholder	A crewmember with sufficient seniority to fly (or hold) a regular line of time.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Boarding	The term used to describe the process of passengers getting on an aircraft, stowing their carry-on articles, and taking their assigned seats.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Booking	The allotment in advance of space or weight capacity of goods.	https://centreforaviation.com/about/glossary
Briefing	A procedure initiated by an individual in charge of a group, during which specific items of responsibility are reviewed and delegated. Captains and senior flight attendants initiate crew briefings following every crew change. Briefings can also cover irregular operations, emergency procedures, medical emergencies, etc.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Buddy Bidding	A system that allows 2 flight attendants to bid the identical schedule.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Buddy Pass	A reduced rate, space-available pass that allows a friend or family member to travel on an airline. Most airlines allow a specified number of buddy passes for each employee per year. Typical cost is 50 to 90% off the full coach fare. Also referred to as a “Companion Pass.”	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Bulkhead	A partition or wall divider.	https://www.cram.com/flashcards/cabin-crew-terminology-3310309
Bulkhead Seat	The seat or seats located directly behind the partition separating various cabins of an aircraft.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Bumped	Airline jargon for a passenger being offloaded from a flight. Most commonly due to a flight being oversold, although ‘bumped’ can also mean being ‘upgraded’ or ‘downgraded’ where a seat in your booked class is not available.	https://centreforaviation.com/about/glossary
Business Class	A premium service offered on most international flights with 2 or 3 classes of service. Amenities may include larger seats, complimentary cocktails, and upgraded meal service.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Cabin Crew	The flight attendants assigned to work a specific flight, trip or series of trips.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Cabotage	The right of an airline of one country/territory to carry domestic traffic within the territory of another carrier.	https://centreforaviation.com/about/glossary
Camber	The degree of curve in an airfoil.	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Captain	The pilot in command of an aircraft who is responsible for the safe operation of the flight.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Cardiopulmonary Resuscitation	A first-aid procedure that attempts to restore normal operation of the heart and lungs when an individual has stopped breathing.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Cargo	Anything other than passengers, carried for hire, including both mail and freight.	https://www.avjobs.com/history/airline-glossary.asp
Carriage	"Also referred to as ""transportation"", means carriage of cargo by air."	https://centreforaviation.com/about/glossary
Carrier	An industry term for ‘airline’.	https://centreforaviation.com/about/glossary
CAVU	Stands for Ceiling and Visibility Unlimited, which indicates the ideal flying conditions, with a visibility of at least 10 miles and a ceiling of at least 10,000 feet.	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Charter	Hiring an airplane. Business and high-profile clients may often charter a private jet.	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Charter Flight	A non-scheduled flight, often exclusively booked by a sports team, band, or vacation group. Routes may be on the airline’s regular route system or “offline” to a city not served by the airline.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Check-in Time	Time you are required to check-in at the airport.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Chord line	An imaginary line on an airfoil from the leading edge to the trailing edge.	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
City Pair	Term used for cities of departure and destination, eg Sydney to London.	https://centreforaviation.com/about/glossary
Civil Rights Act of 1964	Legislation passed by Congress that prevents an airline from discriminating on the basis of race, sex, age or marital status.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Claim Time	This is time paid in excess of hard time. Examples include pay for deadheading and excessive on-duty time.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Cleaners	The ground personnel that clean an aircraft between legs. At some airlines, these individuals are members of the same union as mechanics and are also used for other duties such as aircraft pushback. Also called “Utility Crew.”	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Clearance	Authorization given by air traffic control aimed to prevent collision between aircraft.	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Climb	A maneuver that increases the altitude of the aircraft.	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Coach	The largest and normally most basic class of service on an aircraft. Some aircraft have only a coach class of service, while on others, coach may be a part of a 2 or 3 class configuration.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Cockpit Crew	The individuals responsible for piloting an aircraft. Normally a 2 or 3 pilot crew consisting of a captain, first officer, and second officer (if applicable). Long international flights may carry 2 complete cockpit crews.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Cockpit Voice Recorder	A device that records the sounds audible in the cockpit, as well as all radio transmissions made and received by the aircraft, and all intercom and public address announcements made in the aircraft. It generally is a continuous loop recorder that retains the sounds of the last 30 minutes.	https://www.avjobs.com/history/airline-glossary.asp
Codeshare	Term used to describe an arrangement where one airline sells seats (the marketing carrier) on a flight operated by another airline (the operating carrier). Both airlines display their respective flight numbers. This is particularly common within airline alliances, such as Star Alliance. eg. Qantas operates QF1 but codeshares this flight with British Airways, who sell seats on the flight as BA7321.	https://centreforaviation.com/about/glossary
Codesharing	A marketing practice in which two airlines share the same two-letter code used to identify carriers in the computer reservation systems used by travel agents.	https://www.avjobs.com/history/airline-glossary.asp
Combi	A type of aircraft whose main deck is divided into two sections, one of which is fitted with seats and one which is used for cargo.	https://www.avjobs.com/history/airline-glossary.asp
Commander	The pilot designated by the operator to be in command of the flight.	https://www.cram.com/flashcards/cabin-crew-terminology-3310309
Commute	The process of commuting by air to a given domicile.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Commuter	An individual who commutes by air to a given domicile.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Commuter Airline	Small airlines that are part of the regional airline category. Some are affiliated with major airlines and act as feeders to the mainline routes.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Commuter Apartment	Term used by commuters to refer to their “home away from home.”	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Companion Pass	A reduced rate, space-available pass that allows a friend or family member to travel on an airline. 	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Compressor	A fan-like disk, or several disks, at the front end of a jet engine that draws air into the engine and compresses the air. The compressed air is then passed into a combustion chamber where it is mixed with fuel and burned, producing thermodynamic energy.	https://www.avjobs.com/history/airline-glossary.asp
Computer Reservation System	A system for reserving seats on commercial flights electronically. Several airlines own and market such systems, which are used by travel agents.	https://www.avjobs.com/history/airline-glossary.asp
Configuration	Refers to the class(es) of service onboard an aircraft: First class, Business class, Coach class, etc.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Connecting Flight	A flight requiring passengers to change aircraft and/or airlines at an intermediate stop.	https://www.avjobs.com/history/airline-glossary.asp
Consolidators	Third party distributors of airfares, usually to travel agents and travel product wholesalers. The fares are usually discounted compared to the ‘published’ fares set by airlines. Consolidators rarely sell direct to consumers.	https://centreforaviation.com/about/glossary
Contract Negotiations	The formal talks between an airline and elected representatives of a labor group that allow for the establishment (or renewal) of a labor contract. The working agreement covers pay, benefits, union security, seniority, scheduling, work rules, vacations, sick time, the handling of grievances (complaints), etc.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Contractual Work Rules	The airline-specific rules published in a labor contract that govern maximum flight hours, on-duty time, days worked, scheduling procedures, etc. Also referred to as “Work Rules.”	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Controlled airspace	A defined area of the sky that is controlled by ATC services. Controllers direct planes through the airspace, plotting the safest and most efficient route for each aircraft. All airplanes flying in controlled airspace must get clearance to enter the zone and be equipped to national regulations. The pilot must have the correct qualifications.	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Copilot	Second-in-command pilot on an aircraft.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Course deviation indicator	"Also known as ""CDI"", this is the needle on the VOR indicator that shows whether the aircraft is to the right or left of the desired radial."	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Crash Pad	Term used by commuters to refer to their “home away from home.” Also referred to as a “Commuter Apartment.” Usually shared by several commuters to reduce costs.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Crew Base	The city and associated airport a flight attendant is assigned to. The domicile is where all trips begin and end. 	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Crew Legalities	A measure of whether or not a crewmember is abiding by the section of the labor contract that governs hours flown, rest periods, and on-duty times.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Crew Member	A person assigned to perform a duty in an aircraft during flight time.	https://www.cram.com/flashcards/cabin-crew-terminology-3310309
Crew Schedulers	The group of individuals who are responsible for making sure routine and non-routine flights depart on time with the sufficient number of crewmembers.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Crosswind	Wind that blows in a direction not parallel to the course.	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Customs	The Government Service which is responsible for the administration ofcustoms law and the collection of duties and taxes.	https://centreforaviation.com/about/glossary
Customs Clearance	The accomplishment of the Customs formalities necessary to allow goods to enter the country/territory, to be exported or to be placed under another customers procedure.	https://centreforaviation.com/about/glossary
Customs Clearance Agent	A customs broker or other agent of the consignee designated to perform customs clearance services for the consignee.	https://centreforaviation.com/about/glossary
Dangerous Goods	Articles or substances which are capable of posing a significant risk to health, safety or to property when transported by air.	https://centreforaviation.com/about/glossary
Date of Hire	The date a flight attendant begins or graduates from training. Date of hire establishes a seniority number within an airline.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
De-Icing	A process of removing snow and ice from an aircraft.	https://www.cram.com/flashcards/cabin-crew-terminology-3310309
Deadhead	The process of traveling on an aircraft as a passenger while on-duty (often in uniform). Flight attendants frequently deadhead to reposition for flight segments originating from other cities. Usage: “I had to deadhead to Boston.”	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Deadhead Time	The pay time associated with a deadhead flight. See “Claim Time.”	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Deadstick	A term for a forced landing, which takes place when the plane loses all propulsive power because the engine and propeller have stopped.	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Defibrillator	A medical device carried on an aircraft that allows flight attendants to treat victims of cardiac arrest.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Delay	Time period during which an aircraft is held before it is allowed to depart. Delays may be caused by maintenance (mechanical problems), air traffic, weather, connecting passengers, weight and balance, etc.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Delta wing	A triangle-shaped wing that looks similar to the shape of the uppercase Greek letter, delta. This type of wing is often used on fighter planes because of its superb aerodynamics.	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Demo	The FAA-mandated demonstration of aircraft equipment and emergency procedures. The demo must be performed before takeoff for all passengers.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Demo	A safety demonstration on board the aircraft.	https://www.cram.com/flashcards/cabin-crew-terminology-3310309
Department Head	The head of a specific department within an airline.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Departure Time	Estimated Time of Departure	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Deplaning	The term used to describe the process of passengers getting off an aircraft once it has arrived at the gate and the seat belt sign has been turned off by the captain.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Deregulation	Refers to the deregulation of airline markets and the removal of government controls on pricing and routes permitted to fly. 	https://centreforaviation.com/about/glossary
Descent	A flight maneuver that causes a downward inclination.	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Description of Goods	Plain language description of the nature of the goods sufficient to identify them at the level required for banking, customs, statistical or transport purposes.	https://centreforaviation.com/about/glossary
Destination	The ultimate stopping place according to the contract of carriage.	https://centreforaviation.com/about/glossary
digital flight data recorder	flight data recorder is a device designed to withstand the forces of a crash so that its information may be used to reconstruct the circumstances leading up to the accident.	https://www.avjobs.com/history/airline-glossary.asp
Direct Flight	A flight with one or more intermediate stops, but no change of aircraft.	https://www.avjobs.com/history/airline-glossary.asp
Dispatcher	An airline employee who is responsible for authorizing the departure of an aircraft. The dispatcher must ensure, among other things, that the aircraft's crew have all the proper information necessary for their flight and that the aircraft is in proper mechanical condition.	https://www.avjobs.com/history/airline-glossary.asp
Distress	A condition on the aircraft that signals danger and requires immediate action.	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Divert	A procedure where pilots elect to land at an airport other than the airport of intended destination. This can be due to adverse weather, a medical emergency, a closed runway, etc.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Doghouse	Compartment located under or behind certain cabin crew seat areas.	https://www.cram.com/flashcards/cabin-crew-terminology-3310309
Domicile	The city and associated airport a flight attendant is assigned to. The domicile is where all trips begin and end. Also referred to as “Base” or “Crew Base.”	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Door Arming	The procedure for preparing an aircraft door so that its associated escape slide will deploy upon opening.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Door Slide	A device used to quickly escape from an aircraft during an emergency evacuation.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Downwash	In aeronautics, the term describes air that is deflected downwards by the aircraft wing or a rotor blade on a helicopter, usually when the plane is taking off.	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Downwind leg	A flight path that runs parallel to the landing runway in the opposite direction of landing.	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Drag	A force on the aircraft as it moves through the air. The force runs parallel and opposite to the airplane's direction.	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Duty Time	The period of time a crewmember is on-duty. Includes the period from check-in to off-duty time.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Eighth Freedom	The right to fly between two or more airports in a foreign country/territory while continuing service to one's own country/territory. 	https://centreforaviation.com/about/glossary
Elevator	A control surface, usually on the trailing edge of the horizontal stabilizer, which is used to control the pitch attitude of an aircraft. Movement of the elevator will force the nose of an aircraft up or down.	https://www.avjobs.com/history/airline-glossary.asp
Emergency Exits	Specified doors and windows on an aircraft used during an emergency evacuation.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Emergency overrun	A surface before the take-off area on the runway that is kept clear. This portion is designed to minimize damage to an aircraft if it is unable to stop.	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Empennage	A collective term that refers to all of the various tail surfaces of an aircraft, i,e., the vertical and horizontal stabilizers.	https://www.avjobs.com/history/airline-glossary.asp
En Route Center	Formally known as an Air Route Traffic Control Center (ARTCC), it houses the air traffic controllers and equipment needed to identify and direct aircraft, primarily during the en route portion of their flights.	https://www.avjobs.com/history/airline-glossary.asp
Engine	An aircraft engine is a machine that converts energy to power the plane.	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Enplanements	The number of passengers boarding a flight, including origination, stopovers and connections.	https://www.avjobs.com/history/airline-glossary.asp
Essential Air Service	Government subsidized airline service to rural areas of the United States, which continued after the Airline Deregulation Act of 1978.	https://www.avjobs.com/history/airline-glossary.asp
Estimated time en route	"Commonly referred to as ""ETE""; the estimated flight time a journey will take from departure to arrival in the destination or checkpoint."	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Estimated time of arrival	"Commonly referred to as ""ETA""; the time an aircraft is predicted to arrive in its destination or checkpoint."	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Evacuation	An emergency procedure that allows for the rapid removal of passengers and crew from an aircraft, using all suitable exits including slides and over-wing exits. Also referred to as a “Passenger Evacuation.”	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Exit row	Seating adjacent to emergency exits.	https://www.cram.com/flashcards/cabin-crew-terminology-3310309
Extended Sick Leave	An extended period of time during which a flight attendant is unable to work due to serious illness.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Extra Section	An additional flight added to a scheduled destination in order to accommodate additional passengers. Extra sections are common during peak travel periods (especially during the holidays to popular destinations).	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
F/A Emergency Manual	A manual required by the FAA to be personally carried at all times by every on-duty flight attendant. Also called an “Emergency Procedures Manual,” this manual governs all normal and emergency flight attendant procedures.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
F/A Jumpseat	A fold-down seat that is used by flight attendants during taxi, take-off, and turbulence. Non-working flight attendants can ride the jump seat on heavily booked flights.	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Federal Aviation Administration	The government agency responsible for air safety and operation of the air traffic control system. The FAA also administers a program which provides grants from the Airport and Airway Trust Fund for airport development.	https://www.avjobs.com/history/airline-glossary.asp
Federal Aviation Agency	The government agency that oversees all airline operations	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Federal Aviation Authority	A national authority in the United States that regulates all aspects of civil aviation.	https://www.aircharterservice.com/about-us/news-features/blog/an-a-z-of-aviation-definitions
Federal Aviation Regulations	The specific government regulations instituted by the FAA	https://airlinecareer.com/tests/flight-attendant-dictionary/#PSR
Ferry	A flight without passengers.	https://www.cram.com/flashcards/cabin-crew-terminology-3310309
